"id","relevance","Usage"
1828,2,"Public"
1831,2.67,"Private"
1832,-1,"Ignored"
1833,-1,"Ignored"
1834,-1,"Ignored"
1836,3,"Public"
1837,2,"Private"
1838,-1,"Ignored"
1839,2.33,"Private"
1840,-1,"Ignored"
1842,-1,"Ignored"
1843,2,"Public"
1849,3,"Private"
1850,3,"Private"
1854,2,"Private"
1856,-1,"Ignored"
1857,-1,"Ignored"
1859,3,"Public"
1860,2.67,"Private"
1863,2.33,"Private"
1864,3,"Private"
1865,2.67,"Public"
1866,3,"Private"
1869,2,"Private"
1871,-1,"Ignored"
1873,3,"Public"
1874,3,"Public"
1876,1.67,"Public"
1877,-1,"Ignored"
1878,2,"Public"
1879,-1,"Ignored"
1880,1.67,"Public"
1882,2.25,"Public"
1884,-1,"Ignored"
1885,-1,"Ignored"
1886,1.33,"Public"
1887,-1,"Ignored"
1888,-1,"Ignored"
1889,2,"Private"
1890,-1,"Ignored"
1891,3,"Private"
1892,3,"Private"
1893,2.33,"Private"
1895,3,"Public"
1897,2.33,"Public"
1898,3,"Private"
1900,2,"Public"
1901,1.67,"Public"
1902,3,"Private"
1903,3,"Public"
1904,3,"Public"
1905,-1,"Ignored"
1906,1.33,"Public"
1908,1.67,"Private"
1909,-1,"Ignored"
1910,2.67,"Private"
1911,-1,"Ignored"
1912,-1,"Ignored"
1913,2.33,"Private"
1916,-1,"Ignored"
1917,2.33,"Public"
1919,3,"Private"
1925,-1,"Ignored"
1926,-1,"Ignored"
1928,3,"Private"
1929,-1,"Ignored"
1930,2.33,"Private"
1932,3,"Private"
1934,2.67,"Public"
1935,2.67,"Private"
1936,1,"Public"
1937,3,"Private"
1938,-1,"Ignored"
1940,-1,"Ignored"
1942,2,"Public"
1944,2.33,"Private"
1945,2.33,"Public"
1946,-1,"Ignored"
1947,2.67,"Private"
1948,2.33,"Private"
1949,-1,"Ignored"
1950,1,"Private"
1951,-1,"Ignored"
1952,3,"Public"
1953,-1,"Ignored"
1954,2.67,"Private"
1955,1.67,"Private"
1957,3,"Public"
1958,2,"Private"
1960,2.67,"Private"
1962,3,"Private"
1965,3,"Private"
1968,1.33,"Public"
1969,1,"Public"
1971,3,"Public"
1972,-1,"Ignored"
1973,2.67,"Private"
1974,2.67,"Public"
1975,3,"Public"
1976,2.33,"Private"
1978,-1,"Ignored"
1980,-1,"Ignored"
1981,1.67,"Private"
1984,1.67,"Private"
1985,1.67,"Private"
1986,-1,"Ignored"
1988,3,"Public"
1990,-1,"Ignored"
1991,1.67,"Private"
1992,2,"Private"
1993,-1,"Ignored"
1995,-1,"Ignored"
1996,2,"Private"
1997,-1,"Ignored"
1999,-1,"Ignored"
2004,1,"Private"
2005,2.33,"Private"
2007,2.33,"Private"
2009,2.67,"Private"
2010,-1,"Ignored"
2012,-1,"Ignored"
2014,1.67,"Private"
2015,-1,"Ignored"
2016,3,"Private"
2017,-1,"Ignored"
2018,-1,"Ignored"
2020,1,"Public"
2026,1.67,"Public"
2027,-1,"Ignored"
2028,-1,"Ignored"
2030,2.67,"Private"
2031,2.67,"Private"
2032,2.67,"Private"
2033,1.67,"Private"
2034,2.67,"Public"
2035,-1,"Ignored"
2036,1,"Private"
2038,-1,"Ignored"
2040,1.33,"Private"
2043,1.67,"Private"
2044,-1,"Ignored"
2045,1.67,"Private"
2046,3,"Public"
2048,2,"Private"
2049,3,"Public"
2051,2.67,"Private"
2053,2.67,"Private"
2054,1.67,"Private"
2055,1.67,"Public"
2057,-1,"Ignored"
2058,2.33,"Private"
2059,-1,"Ignored"
2061,2.67,"Private"
2063,-1,"Ignored"
2067,-1,"Ignored"
2068,2.67,"Private"
2069,-1,"Ignored"
2071,-1,"Ignored"
2072,2,"Private"
2075,3,"Private"
2076,2,"Public"
2077,2.33,"Public"
2078,3,"Private"
2079,2.67,"Private"
2080,3,"Public"
2084,2.67,"Private"
2087,3,"Private"
2090,3,"Private"
2091,-1,"Ignored"
2092,2.67,"Private"
2093,-1,"Ignored"
2094,-1,"Ignored"
2096,3,"Public"
2099,2.67,"Private"
2100,3,"Private"
2101,2.33,"Private"
2102,2.67,"Private"
2104,1.67,"Private"
2105,2.67,"Public"
2108,1,"Private"
2110,-1,"Ignored"
2111,2.33,"Public"
2112,-1,"Ignored"
2114,-1,"Ignored"
2116,2.67,"Public"
2119,3,"Public"
2120,-1,"Ignored"
2121,-1,"Ignored"
2122,-1,"Ignored"
2123,2.67,"Private"
2124,2,"Public"
2125,-1,"Ignored"
2127,3,"Private"
2128,2.67,"Private"
2129,3,"Private"
2131,3,"Public"
2132,2.67,"Private"
2134,-1,"Ignored"
2135,-1,"Ignored"
2138,-1,"Ignored"
2140,2,"Private"
2141,1.67,"Private"
2142,-1,"Ignored"
2143,-1,"Ignored"
2144,1.67,"Public"
2145,1.33,"Private"
2147,1.67,"Public"
2150,2,"Private"
2152,3,"Private"
2155,2,"Private"
2156,1.67,"Private"
2159,2,"Private"
2161,2.33,"Public"
2162,3,"Private"
2164,2.67,"Private"
2165,-1,"Ignored"
2168,3,"Private"
2170,3,"Private"
2171,1.67,"Public"
2172,3,"Private"
2174,2.33,"Public"
2175,2.67,"Private"
2177,3,"Private"
2178,-1,"Ignored"
2179,-1,"Ignored"
2180,-1,"Ignored"
2183,2,"Private"
2184,2.33,"Private"
2185,3,"Public"
2186,3,"Private"
2187,2.67,"Private"
2191,2,"Public"
2192,2.67,"Private"
2193,2,"Private"
2194,2,"Private"
2195,-1,"Ignored"
2196,-1,"Ignored"
2197,3,"Private"
2198,3,"Public"
2199,2.33,"Private"
2200,2.67,"Public"
2202,2.67,"Private"
2203,-1,"Ignored"
2205,-1,"Ignored"
2207,3,"Public"
2208,3,"Public"
2209,2.33,"Private"
2212,2,"Public"
2213,2.33,"Public"
2214,-1,"Ignored"
2215,1.67,"Private"
2216,-1,"Ignored"
2217,2,"Private"
2219,2.67,"Private"
2220,3,"Private"
2221,2,"Private"
2223,1,"Public"
2225,-1,"Ignored"
2227,2.33,"Private"
2228,2.33,"Private"
2229,3,"Public"
2230,2.67,"Public"
2231,2.67,"Private"
2232,-1,"Ignored"
2233,1.67,"Private"
2234,2.33,"Public"
2235,2,"Public"
2236,1.67,"Public"
2238,-1,"Ignored"
2239,2.67,"Private"
2240,2.67,"Public"
2241,3,"Private"
2243,-1,"Ignored"
2244,3,"Private"
2246,-1,"Ignored"
2247,3,"Private"
2249,2.33,"Private"
2250,3,"Private"
2252,3,"Private"
2253,3,"Private"
2254,2.67,"Public"
2255,1,"Private"
2256,2,"Private"
2260,2.67,"Private"
2261,3,"Private"
2262,-1,"Ignored"
2263,3,"Private"
2264,2.33,"Public"
2265,3,"Private"
2266,2.67,"Public"
2267,3,"Private"
2268,1.33,"Private"
2269,-1,"Ignored"
2271,2,"Private"
2272,2.33,"Private"
2274,2.67,"Private"
2276,1,"Private"
2278,2,"Public"
2280,3,"Private"
2282,3,"Private"
2285,2.67,"Private"
2286,2.67,"Private"
2287,2.67,"Public"
2289,2.33,"Private"
2290,-1,"Ignored"
2294,2,"Public"
2295,2.67,"Private"
2296,3,"Private"
2301,-1,"Ignored"
2302,2.33,"Private"
2304,2.33,"Private"
2305,2.33,"Private"
2307,3,"Private"
2308,2.33,"Public"
2309,1.67,"Private"
2311,2,"Private"
2313,2.33,"Public"
2314,2.33,"Private"
2316,2,"Private"
2317,2,"Private"
2318,-1,"Ignored"
2319,3,"Public"
2320,-1,"Ignored"
2322,-1,"Ignored"
2324,2.33,"Private"
2327,3,"Private"
2329,3,"Public"
2330,1.67,"Private"
2331,-1,"Ignored"
2332,3,"Private"
2335,2,"Public"
2336,3,"Public"
2337,2.67,"Public"
2338,2,"Public"
2340,2.67,"Private"
2341,3,"Private"
2342,-1,"Ignored"
2343,-1,"Ignored"
2344,2,"Private"
2345,1.33,"Private"
2347,-1,"Ignored"
2348,-1,"Ignored"
2349,2.33,"Public"
2350,2,"Private"
2352,2,"Private"
2353,3,"Private"
2354,-1,"Ignored"
2355,3,"Private"
2356,2,"Private"
2357,3,"Private"
2358,2,"Private"
2360,2.67,"Private"
2361,3,"Private"
2362,2.67,"Public"
2363,2.33,"Private"
2364,2,"Public"
2366,2.33,"Private"
2367,3,"Public"
2368,2.33,"Private"
2370,-1,"Ignored"
2371,3,"Public"
2372,3,"Private"
2373,-1,"Ignored"
2376,-1,"Ignored"
2377,-1,"Ignored"
2378,-1,"Ignored"
2379,-1,"Ignored"
2380,3,"Private"
2382,1,"Private"
2383,2.33,"Private"
2384,2.33,"Public"
2386,2.33,"Private"
2387,3,"Public"
2388,-1,"Ignored"
2389,2.33,"Private"
2390,2,"Public"
2391,-1,"Ignored"
2392,2.33,"Private"
2394,-1,"Ignored"
2395,3,"Public"
2396,3,"Public"
2397,3,"Public"
2399,2.33,"Private"
2400,2.33,"Private"
2401,2.75,"Private"
2402,3,"Private"
2404,-1,"Ignored"
2405,2.67,"Private"
2406,-1,"Ignored"
2407,2,"Private"
2408,3,"Private"
2411,2.33,"Private"
2412,-1,"Ignored"
2414,-1,"Ignored"
2415,2.67,"Private"
2417,2.67,"Private"
2418,1.67,"Private"
2419,3,"Public"
2422,2.67,"Private"
2425,2.5,"Private"
2427,2.33,"Private"
2428,-1,"Ignored"
2429,-1,"Ignored"
2430,3,"Public"
2431,-1,"Ignored"
2432,1.67,"Private"
2434,-1,"Ignored"
2436,-1,"Ignored"
2437,2,"Private"
2438,2.67,"Public"
2440,2.33,"Private"
2441,3,"Public"
2444,3,"Private"
2445,-1,"Ignored"
2446,-1,"Ignored"
2447,3,"Private"
2450,-1,"Ignored"
2452,-1,"Ignored"
2454,-1,"Ignored"
2457,-1,"Ignored"
2458,2.33,"Private"
2459,2.33,"Private"
2460,3,"Public"
2463,2.67,"Private"
2467,2,"Private"
2469,-1,"Ignored"
2472,2.67,"Public"
2473,3,"Private"
2476,2.67,"Private"
2477,-1,"Ignored"
2479,2.67,"Private"
2480,2.67,"Private"
2481,2.33,"Public"
2482,-1,"Ignored"
2483,2.67,"Private"
2486,2,"Private"
2487,3,"Public"
2488,3,"Private"
2491,3,"Public"
2492,-1,"Ignored"
2493,3,"Private"
2494,3,"Private"
2495,-1,"Ignored"
2496,-1,"Ignored"
2497,3,"Private"
2498,3,"Private"
2499,-1,"Ignored"
2501,2,"Public"
2503,3,"Public"
2504,2.33,"Private"
2505,2.33,"Private"
2506,2.33,"Public"
2508,-1,"Ignored"
2509,-1,"Ignored"
2510,2,"Public"
2511,2.67,"Private"
2512,-1,"Ignored"
2517,-1,"Ignored"
2518,2.33,"Public"
2519,-1,"Ignored"
2520,-1,"Ignored"
2521,1.33,"Public"
2522,-1,"Ignored"
2523,-1,"Ignored"
2524,2.33,"Private"
2525,-1,"Ignored"
2526,3,"Private"
2527,-1,"Ignored"
2528,-1,"Ignored"
2529,2.67,"Private"
2530,2.67,"Private"
2531,2.67,"Private"
2532,-1,"Ignored"
2533,2.67,"Private"
2536,-1,"Ignored"
2537,3,"Public"
2541,-1,"Ignored"
2542,2.33,"Private"
2543,-1,"Ignored"
2544,2,"Private"
2546,2.67,"Public"
2547,2,"Private"
2548,-1,"Ignored"
2549,3,"Public"
2550,1.33,"Private"
2552,2.67,"Public"
2553,2.33,"Private"
2554,2.67,"Public"
2557,2.67,"Public"
2558,2.67,"Private"
2559,2.33,"Private"
2560,2.67,"Public"
2561,2.33,"Public"
2563,1,"Public"
2564,3,"Private"
2565,3,"Private"
2566,2.5,"Private"
2567,-1,"Ignored"
2568,2.33,"Public"
2569,-1,"Ignored"
2570,-1,"Ignored"
2572,1,"Public"
2573,2,"Public"
2574,-1,"Ignored"
2576,2.67,"Private"
2577,-1,"Ignored"
2579,-1,"Ignored"
2580,-1,"Ignored"
2583,-1,"Ignored"
2584,2.33,"Private"
2586,-1,"Ignored"
2587,3,"Private"
2588,-1,"Ignored"
2589,2.33,"Private"
2590,-1,"Ignored"
2591,-1,"Ignored"
2593,3,"Public"
2594,-1,"Ignored"
2595,3,"Private"
2596,2.67,"Private"
2597,3,"Public"
2599,-1,"Ignored"
2600,-1,"Ignored"
2601,2.33,"Private"
2602,2.33,"Private"
2603,2,"Public"
2606,-1,"Ignored"
2607,2,"Private"
2609,-1,"Ignored"
2610,2.67,"Private"
2611,2,"Public"
2612,2,"Private"
2613,1.33,"Private"
2614,2.67,"Public"
2615,-1,"Ignored"
2618,2,"Private"
2619,3,"Private"
2620,2.33,"Private"
2623,2,"Public"
2624,3,"Private"
2625,3,"Private"
2629,-1,"Ignored"
2630,3,"Private"
2631,3,"Private"
2632,2,"Private"
2633,2,"Private"
2634,-1,"Ignored"
2635,-1,"Ignored"
2637,3,"Private"
2638,1.33,"Private"
2639,1.33,"Private"
2640,1.33,"Public"
2641,3,"Private"
2644,2.67,"Private"
2645,-1,"Ignored"
2646,-1,"Ignored"
2647,3,"Public"
2648,2,"Private"
2649,2,"Private"
2650,3,"Private"
2651,3,"Private"
2652,2,"Public"
2653,3,"Private"
2655,1.33,"Private"
2656,1.67,"Private"
2658,-1,"Ignored"
2659,-1,"Ignored"
2661,2.5,"Public"
2663,-1,"Ignored"
2664,2,"Private"
2665,3,"Private"
2667,3,"Private"
2668,-1,"Ignored"
2674,-1,"Ignored"
2676,2.67,"Public"
2678,-1,"Ignored"
2679,2,"Private"
2681,3,"Private"
2682,2.33,"Private"
2683,2.33,"Private"
2684,1.67,"Private"
2687,1,"Private"
2689,-1,"Ignored"
2690,-1,"Ignored"
2692,2.67,"Private"
2693,3,"Private"
2694,2,"Public"
2699,1.67,"Public"
2701,2.67,"Private"
2702,-1,"Ignored"
2703,2.67,"Public"
2705,-1,"Ignored"
2706,3,"Private"
2707,3,"Public"
2711,3,"Private"
2713,3,"Private"
2714,-1,"Ignored"
2716,-1,"Ignored"
2717,-1,"Ignored"
2718,3,"Private"
2719,3,"Public"
2720,3,"Public"
2721,3,"Private"
2722,-1,"Ignored"
2723,-1,"Ignored"
2724,-1,"Ignored"
2726,-1,"Ignored"
2727,1.75,"Private"
2730,2.67,"Private"
2731,-1,"Ignored"
2732,1.33,"Private"
2734,-1,"Ignored"
2738,-1,"Ignored"
2739,2.33,"Private"
2740,2.33,"Private"
2742,-1,"Ignored"
2743,-1,"Ignored"
2745,3,"Private"
2746,2.67,"Private"
2747,2.33,"Private"
2748,-1,"Ignored"
2749,3,"Private"
2751,-1,"Ignored"
2753,-1,"Ignored"
2754,1.33,"Private"
2756,1,"Private"
2757,2.67,"Public"
2759,2.67,"Private"
2760,-1,"Ignored"
2761,1.67,"Private"
2762,-1,"Ignored"
2763,-1,"Ignored"
2764,3,"Private"
2765,2.67,"Public"
2766,2,"Public"
2767,3,"Private"
2769,3,"Private"
2770,1,"Public"
2771,-1,"Ignored"
2772,-1,"Ignored"
2773,-1,"Ignored"
2774,3,"Private"
2775,3,"Private"
2776,2.67,"Private"
2778,-1,"Ignored"
2779,2.67,"Private"
2780,2,"Public"
2781,2.67,"Public"
2783,2.33,"Private"
2788,3,"Private"
2789,1.67,"Private"
2790,1.67,"Private"
2792,-1,"Ignored"
2793,-1,"Ignored"
2794,-1,"Ignored"
2795,-1,"Ignored"
2797,-1,"Ignored"
2799,-1,"Ignored"
2801,3,"Public"
2803,-1,"Ignored"
2804,-1,"Ignored"
2805,1.67,"Public"
2806,2.33,"Private"
2807,2,"Private"
2809,-1,"Ignored"
2810,2.33,"Public"
2811,2,"Public"
2812,2.67,"Private"
2813,-1,"Ignored"
2814,2.67,"Private"
2815,3,"Public"
2817,2.67,"Private"
2819,3,"Private"
2821,-1,"Ignored"
2822,2.67,"Public"
2824,3,"Private"
2825,-1,"Ignored"
2827,3,"Public"
2828,2.67,"Private"
2829,2.67,"Private"
2830,3,"Private"
2832,-1,"Ignored"
2837,2.67,"Private"
2840,-1,"Ignored"
2842,-1,"Ignored"
2843,-1,"Ignored"
2844,2.67,"Private"
2848,-1,"Ignored"
2849,2.67,"Private"
2850,2.67,"Private"
2851,2.67,"Public"
2852,2.33,"Private"
2854,3,"Public"
2856,2.67,"Public"
2857,3,"Public"
2858,3,"Private"
2860,3,"Private"
2862,-1,"Ignored"
2863,2.33,"Private"
2864,-1,"Ignored"
2868,1.33,"Private"
2873,2.67,"Public"
2877,1,"Private"
2878,2.33,"Private"
2879,1.67,"Private"
2881,-1,"Ignored"
2884,2,"Private"
2886,2.33,"Public"
2888,2,"Private"
2889,-1,"Ignored"
2890,3,"Private"
2891,3,"Private"
2893,2.67,"Private"
2900,2,"Public"
2903,3,"Public"
2904,2.33,"Private"
2906,-1,"Ignored"
2907,2.67,"Public"
2908,2.33,"Private"
2910,2,"Private"
2911,3,"Public"
2913,2.33,"Private"
2916,3,"Public"
2917,2.33,"Private"
2919,-1,"Ignored"
2922,-1,"Ignored"
2923,-1,"Ignored"
2925,-1,"Ignored"
2926,2.67,"Private"
2927,3,"Private"
2928,-1,"Ignored"
2929,2.33,"Public"
2930,-1,"Ignored"
2931,-1,"Ignored"
2933,-1,"Ignored"
2934,3,"Private"
2936,-1,"Ignored"
2937,2.67,"Private"
2938,1.67,"Private"
2939,3,"Private"
2940,3,"Private"
2941,2,"Private"
2942,2.33,"Private"
2945,2,"Private"
2946,-1,"Ignored"
2947,2.33,"Private"
2948,2.67,"Private"
2950,-1,"Ignored"
2951,2.67,"Public"
2952,2,"Private"
2953,-1,"Ignored"
2954,2,"Private"
2955,-1,"Ignored"
2956,2.67,"Private"
2957,2,"Private"
2959,2.67,"Public"
2960,3,"Public"
2961,-1,"Ignored"
2962,2.33,"Private"
2963,2.33,"Public"
2965,2.67,"Private"
2967,3,"Private"
2969,2,"Private"
2970,-1,"Ignored"
2972,2.67,"Private"
2977,3,"Private"
2978,2,"Public"
2979,3,"Public"
2981,-1,"Ignored"
2982,3,"Private"
2983,2.67,"Public"
2985,-1,"Ignored"
2986,-1,"Ignored"
2988,1.75,"Private"
2989,-1,"Ignored"
2992,1.67,"Public"
2993,-1,"Ignored"
2994,1,"Private"
2995,1,"Public"
2996,2.33,"Public"
2997,3,"Private"
2998,3,"Public"
2999,-1,"Ignored"
3000,-1,"Ignored"
3001,1.67,"Public"
3003,-1,"Ignored"
3005,1.67,"Public"
3006,-1,"Ignored"
3007,2.33,"Public"
3009,1,"Public"
3011,2.67,"Private"
3014,1,"Private"
3015,-1,"Ignored"
3016,2,"Private"
3018,2.67,"Public"
3019,3,"Private"
3020,2.33,"Private"
3022,2.33,"Private"
3023,-1,"Ignored"
3024,2.33,"Private"
3025,3,"Private"
3027,2,"Private"
3028,-1,"Ignored"
3031,1,"Private"
3033,3,"Private"
3034,-1,"Ignored"
3035,2.67,"Public"
3037,2.67,"Private"
3038,-1,"Ignored"
3040,3,"Public"
3041,-1,"Ignored"
3042,-1,"Ignored"
3043,-1,"Ignored"
3045,2,"Public"
3046,2.67,"Private"
3047,2.75,"Public"
3048,-1,"Ignored"
3049,2.67,"Public"
3051,2.33,"Private"
3052,2.33,"Private"
3053,2.67,"Private"
3054,-1,"Ignored"
3057,2,"Private"
3058,-1,"Ignored"
3059,1.67,"Public"
3060,2.33,"Public"
3061,2.67,"Public"
3062,2.33,"Private"
3063,2.67,"Public"
3064,2.33,"Public"
3065,-1,"Ignored"
3068,2,"Public"
3071,-1,"Ignored"
3072,3,"Private"
3073,1,"Private"
3074,-1,"Ignored"
3075,3,"Private"
3077,3,"Private"
3080,-1,"Ignored"
3081,3,"Private"
3083,-1,"Ignored"
3084,-1,"Ignored"
3085,-1,"Ignored"
3087,3,"Private"
3088,-1,"Ignored"
3090,-1,"Ignored"
3091,3,"Private"
3093,2.33,"Private"
3094,2,"Public"
3095,-1,"Ignored"
3097,2.67,"Public"
3099,-1,"Ignored"
3100,2.67,"Private"
3102,3,"Private"
3103,2,"Private"
3106,2.33,"Private"
3107,2.67,"Private"
3108,3,"Private"
3109,2.67,"Private"
3110,-1,"Ignored"
3111,3,"Private"
3112,2,"Private"
3113,3,"Private"
3117,3,"Private"
3118,-1,"Ignored"
3119,2.67,"Private"
3120,-1,"Ignored"
3122,2.67,"Private"
3123,3,"Private"
3124,2.67,"Private"
3125,-1,"Ignored"
3129,3,"Private"
3130,3,"Private"
3131,3,"Private"
3132,3,"Private"
3133,1.33,"Private"
3137,2.67,"Private"
3141,2.33,"Private"
3142,3,"Private"
3145,-1,"Ignored"
3146,-1,"Ignored"
3148,1.67,"Public"
3149,3,"Public"
3150,1.75,"Private"
3152,-1,"Ignored"
3153,2.33,"Public"
3154,2.33,"Private"
3155,2.67,"Private"
3156,2.67,"Private"
3157,3,"Private"
3158,-1,"Ignored"
3160,2,"Private"
3162,3,"Private"
3164,-1,"Ignored"
3166,2.33,"Private"
3167,2.33,"Private"
3168,-1,"Ignored"
3169,2.67,"Private"
3173,1.67,"Public"
3174,-1,"Ignored"
3175,-1,"Ignored"
3176,1.67,"Private"
3177,1.33,"Public"
3178,2.67,"Public"
3180,-1,"Ignored"
3182,2.33,"Private"
3183,-1,"Ignored"
3184,2.33,"Public"
3185,-1,"Ignored"
3186,-1,"Ignored"
3188,2.33,"Public"
3189,-1,"Ignored"
3191,3,"Private"
3193,1.67,"Private"
3195,3,"Public"
3196,3,"Private"
3197,2.67,"Public"
3198,3,"Public"
3201,2.67,"Private"
3203,2,"Public"
3204,-1,"Ignored"
3205,3,"Public"
3206,2.33,"Private"
3207,3,"Private"
3208,-1,"Ignored"
3209,2.33,"Private"
3210,2.33,"Private"
3212,2.33,"Private"
3216,2.33,"Private"
3217,3,"Public"
3218,3,"Private"
3219,2,"Private"
3220,-1,"Ignored"
3221,-1,"Ignored"
3222,2.67,"Private"
3224,-1,"Ignored"
3226,2.67,"Private"
3228,3,"Private"
3230,2,"Public"
3233,2.67,"Public"
3234,2,"Public"
3236,-1,"Ignored"
3237,-1,"Ignored"
3239,2,"Private"
3240,3,"Private"
3242,2,"Private"
3243,-1,"Ignored"
3244,1.33,"Public"
3245,-1,"Ignored"
3247,-1,"Ignored"
3248,3,"Public"
3251,-1,"Ignored"
3252,2.67,"Private"
3253,-1,"Ignored"
3255,-1,"Ignored"
3257,2.33,"Public"
3258,-1,"Ignored"
3259,2.33,"Public"
3261,2,"Private"
3262,2.67,"Private"
3263,1.67,"Private"
3264,2.25,"Private"
3265,-1,"Ignored"
3266,-1,"Ignored"
3267,2.67,"Private"
3269,-1,"Ignored"
3271,3,"Private"
3273,3,"Private"
3275,3,"Private"
3277,-1,"Ignored"
3278,2.67,"Private"
3279,3,"Public"
3280,-1,"Ignored"
3282,-1,"Ignored"
3283,2,"Private"
3284,2,"Private"
3286,-1,"Ignored"
3287,-1,"Ignored"
3289,-1,"Ignored"
3290,-1,"Ignored"
3291,3,"Private"
3293,2.67,"Private"
3294,2,"Private"
3296,-1,"Ignored"
3297,2.33,"Public"
3298,-1,"Ignored"
3299,-1,"Ignored"
3300,2.33,"Private"
3302,-1,"Ignored"
3303,-1,"Ignored"
3305,1.33,"Private"
3306,1.67,"Private"
3307,2,"Public"
3308,2.67,"Private"
3310,-1,"Ignored"
3313,-1,"Ignored"
3316,3,"Private"
3317,-1,"Ignored"
3318,3,"Private"
3319,-1,"Ignored"
3320,3,"Private"
3321,2.67,"Public"
3324,-1,"Ignored"
3325,1,"Private"
3326,3,"Public"
3329,-1,"Ignored"
3332,2.67,"Private"
3334,-1,"Ignored"
3335,2.33,"Private"
3336,3,"Private"
3337,-1,"Ignored"
3339,2,"Private"
3340,2.67,"Private"
3343,-1,"Ignored"
3345,1,"Private"
3347,1,"Private"
3349,3,"Private"
3350,-1,"Ignored"
3351,3,"Private"
3352,2.67,"Private"
3353,-1,"Ignored"
3355,1.33,"Private"
3357,1.67,"Private"
3358,2.67,"Private"
3361,2.33,"Private"
3362,3,"Private"
3363,2.67,"Private"
3364,1.67,"Public"
3365,2.33,"Public"
3367,2.33,"Private"
3368,2,"Private"
3370,2.33,"Public"
3371,2.67,"Private"
3372,2.75,"Private"
3373,2.67,"Private"
3375,3,"Private"
3376,2.67,"Public"
3377,-1,"Ignored"
3378,2.67,"Public"
3379,2.67,"Public"
3380,2.67,"Private"
3381,2.33,"Private"
3382,-1,"Ignored"
3383,-1,"Ignored"
3384,-1,"Ignored"
3385,1,"Private"
3386,-1,"Ignored"
3387,1.67,"Private"
3390,3,"Private"
3393,-1,"Ignored"
3394,2,"Private"
3395,-1,"Ignored"
3396,-1,"Ignored"
3398,2.33,"Private"
3399,3,"Private"
3401,2.67,"Public"
3402,-1,"Ignored"
3404,-1,"Ignored"
3405,2.67,"Private"
3408,-1,"Ignored"
3409,2.67,"Public"
3413,3,"Private"
3415,2.67,"Private"
3419,-1,"Ignored"
3420,-1,"Ignored"
3421,3,"Private"
3423,3,"Private"
3424,2.75,"Private"
3425,-1,"Ignored"
3426,-1,"Ignored"
3427,3,"Public"
3428,3,"Private"
3429,-1,"Ignored"
3431,-1,"Ignored"
3432,-1,"Ignored"
3433,2.33,"Public"
3434,2.33,"Private"
3435,2,"Public"
3436,-1,"Ignored"
3437,-1,"Ignored"
3438,2.67,"Private"
3439,2.33,"Public"
3441,2.67,"Public"
3442,-1,"Ignored"
3444,-1,"Ignored"
3445,2.33,"Public"
3448,2,"Private"
3450,-1,"Ignored"
3451,3,"Private"
3452,2.67,"Private"
3454,1.67,"Public"
3455,2.33,"Public"
3456,-1,"Ignored"
3458,-1,"Ignored"
3459,2.33,"Private"
3461,2,"Public"
3462,1.33,"Public"
3463,-1,"Ignored"
3464,2,"Public"
3465,-1,"Ignored"
3466,2.67,"Private"
3467,3,"Public"
3468,3,"Private"
3469,2.33,"Private"
3472,2,"Private"
3474,1.67,"Private"
3476,-1,"Ignored"
3478,2.67,"Private"
3480,3,"Private"
3481,2,"Private"
3482,-1,"Ignored"
3483,2.33,"Private"
3484,2,"Private"
3489,2,"Private"
3492,3,"Private"
3493,3,"Public"
3495,-1,"Ignored"
3497,-1,"Ignored"
3498,2,"Private"
3500,-1,"Ignored"
3501,1.33,"Private"
3502,3,"Private"
3503,2.33,"Private"
3504,3,"Private"
3505,-1,"Ignored"
3508,-1,"Ignored"
3510,-1,"Ignored"
3511,-1,"Ignored"
3512,2.67,"Private"
3514,2.67,"Public"
3518,3,"Public"
3519,3,"Private"
3524,2,"Private"
3525,-1,"Ignored"
3526,-1,"Ignored"
3527,2.67,"Private"
3528,-1,"Ignored"
3529,-1,"Ignored"
3530,-1,"Ignored"
3531,2.33,"Private"
3532,1.67,"Private"
3533,2.33,"Private"
3534,2,"Public"
3537,2.33,"Public"
3538,2,"Private"
3539,2.33,"Private"
3542,-1,"Ignored"
3544,2,"Private"
3545,1.67,"Public"
3546,2.67,"Private"
3547,2.67,"Public"
3548,-1,"Ignored"
3549,2.67,"Private"
3550,2.67,"Private"
3551,-1,"Ignored"
3554,2,"Private"
3555,3,"Private"
3556,3,"Private"
3557,-1,"Ignored"
3559,2,"Public"
3560,2.67,"Private"
3562,2,"Public"
3563,2.67,"Public"
3565,2,"Private"
3566,3,"Private"
3567,-1,"Ignored"
3568,3,"Private"
3569,1.67,"Private"
3571,2.33,"Public"
3572,-1,"Ignored"
3573,-1,"Ignored"
3574,-1,"Ignored"
3575,-1,"Ignored"
3577,2.67,"Public"
3581,2,"Private"
3582,3,"Public"
3585,3,"Private"
3586,3,"Private"
3587,3,"Private"
3588,-1,"Ignored"
3589,2.67,"Private"
3592,3,"Private"
3593,2.67,"Private"
3594,2,"Private"
3595,-1,"Ignored"
3596,-1,"Ignored"
3598,2.67,"Private"
3599,2.33,"Private"
3600,-1,"Ignored"
3601,2.33,"Private"
3602,2.33,"Private"
3603,2,"Private"
3605,-1,"Ignored"
3607,2.67,"Public"
3608,-1,"Ignored"
3609,1.67,"Public"
3613,1.67,"Private"
3617,2.67,"Private"
3619,2.67,"Private"
